Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
26.6000       -451.4605    -453.8054       2.3449   292.6
26.6500       -451.5022    -453.8234       2.3211   289.6
26.7000       -452.1228    -454.3152       2.1924   273.6
26.7500       -452.2496    -454.2992       2.0497   255.8
26.8000       -452.0334    -454.3248       2.2915   285.9
26.8500       -452.4414    -454.5674       2.1260   265.3
26.9000       -452.0490    -454.4375       2.3885   298.0
26.9500       -451.9149    -454.2679       2.3531   293.6
27.0000       -452.0712    -454.3608       2.2896   285.7
27.0500       -451.8879    -454.1404       2.2524   281.1
27.1000       -451.8292    -454.1956       2.3664   295.3
27.1500       -451.8919    -454.2334       2.3415   292.2
27.2000       -451.7000    -454.0468       2.3467   292.8
27.2500       -451.6925    -453.7939       2.1014   262.2
27.3000       -451.4851    -453.9405       2.4554   306.4
27.3500       -451.7638    -454.1178       2.3540   293.7
27.4000       -452.2495    -454.4638       2.2143   276.3
27.4500       -451.5717    -454.2200       2.6483   330.5
27.5000       -451.7145    -453.9512       2.2367   279.1
27.5500       -451.1371    -453.7710       2.6339   328.7
27.6000       -451.2286    -453.8583       2.6297   328.1
27.6500       -451.2263    -453.8122       2.5858   322.7
27.7000       -451.1810    -453.5390       2.3580   294.2
27.7500       -451.3202    -454.2304       2.9103   363.1
27.8000       -451.1853    -453.4881       2.3028   287.3
27.8500       -451.9743    -453.9490       1.9748   246.4
27.9000       -452.4050    -454.5831       2.1781   271.8
27.9500       -452.0902    -454.1424       2.0521   256.1
28.0000       -451.9098    -453.7879       1.8781   234.4
28.0500       -451.4230    -453.8668       2.4438   304.9
28.1000       -451.8746    -454.3228       2.4482   305.5
28.1500       -452.1840    -454.2761       2.0921   261.0
28.2000       -452.1421    -454.2207       2.0787   259.4
28.2500       -451.7956    -454.2545       2.4589   306.8
28.3000       -451.4015    -453.7662       2.3647   295.1
28.3500       -451.6322    -453.8252       2.1930   273.6
28.4000       -451.3773    -454.1088       2.7315   340.8
28.4500       -451.4940    -454.1344       2.6404   329.5
28.5000       -451.4659    -453.5516       2.0857   260.3
28.5500       -451.6695    -453.6740       2.0045   250.1
28.6000       -452.1661    -454.3965       2.2304   278.3
28.6500       -451.9218    -453.8794       1.9576   244.3
28.7000       -452.1371    -454.4247       2.2875   285.4
28.7500       -452.1322    -454.1938       2.0616   257.2
28.8000       -451.8920    -454.1777       2.2857   285.2
28.8500       -451.7423    -454.0733       2.3311   290.9
28.9000       -451.9372    -454.2549       2.3177   289.2
28.9500       -452.2255    -454.3575       2.1320   266.0
29.0000       -452.1665    -454.3559       2.1893   273.2
29.0500       -451.5342    -453.9068       2.3726   296.1
29.1000       -452.0023    -454.1273       2.1250   265.2
29.1500       -451.7405    -454.2206       2.4802   309.5
29.2000       -451.8408    -454.0932       2.2524   281.1
29.2500       -452.0629    -454.2169       2.1540   268.8
29.3000       -452.0819    -454.4520       2.3701   295.7
29.3500       -452.1203    -454.2789       2.1586   269.4
29.4000       -451.7589    -454.3536       2.5947   323.8
29.4500       -451.6962    -453.8252       2.1289   265.6
29.5000       -450.8770    -453.5261       2.6491   330.6
29.5500       -451.6043    -454.1466       2.5423   317.2
29.6000       -452.2577    -454.0789       1.8212   227.2
29.6500       -452.1538    -454.0863       1.9326   241.1
29.7000       -451.8582    -453.9345       2.0763   259.1
29.7500       -451.4013    -453.7542       2.3528   293.6
29.8000       -451.5583    -453.8633       2.3051   287.6
29.8500       -451.9550    -454.5509       2.5959   323.9
29.9000       -451.8879    -454.4297       2.5418   317.2
29.9500       -451.9130    -454.1279       2.2149   276.4
30.0000       -451.1738    -454.1077       2.9339   366.1
30.0500       -451.2879    -453.9470       2.6591   331.8
30.1000       -450.9965    -453.4830       2.4865   310.3
30.1500       -451.5023    -453.9222       2.4199   302.0
30.2000       -451.7795    -454.1538       2.3743   296.3
30.2500       -451.6463    -454.0537       2.4075   300.4
30.3000       -451.6166    -454.0534       2.4369   304.1
30.3500       -451.3612    -453.9440       2.5827   322.3
30.4000       -451.1314    -453.6639       2.5325   316.0
30.4500       -451.1583    -453.7574       2.5990   324.3
30.5000       -451.2516    -453.6289       2.3774   296.6
30.5500       -451.1279    -453.9500       2.8221   352.1
30.6000       -451.2896    -453.7621       2.4725   308.5
30.6500       -451.1918    -453.7665       2.5747   321.3
30.7000       -451.2880    -453.8233       2.5353   316.4
30.7500       -451.4987    -453.8142       2.3155   288.9
30.8000       -451.6042    -454.1787       2.5745   321.2
30.8500       -451.3712    -454.1053       2.7341   341.2
