#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
   8400      7.61e+00    7.67e+00      2.14e-02    3.20e-02      3.10e-01    3.12e-01    6.0e-04
   8500      7.27e+00    7.10e+00      1.70e-03    3.05e-03      2.97e-01    2.90e-01    6.0e-04
   8600      8.10e+00    8.12e+00      5.54e-02    4.85e-02      3.28e-01    3.29e-01    6.0e-04
   8700      7.73e+00    8.36e+00      7.20e-02    6.20e-02      3.10e-01    3.38e-01    6.0e-04
   8800      7.69e+00    7.89e+00      1.18e-03    1.13e-03      3.14e-01    3.22e-01    6.0e-04
   8900      7.33e+00    7.21e+00      2.15e-03    1.11e-02      2.99e-01    2.94e-01    6.0e-04
   9000      8.99e+00    7.64e+00      9.69e-02    5.14e-02      3.58e-01    3.09e-01    6.0e-04
   9100      7.50e+00    7.92e+00      1.06e-02    1.62e-02      3.06e-01    3.23e-01    6.0e-04
   9200      7.32e+00    8.05e+00      8.57e-03    8.49e-03      2.99e-01    3.29e-01    6.0e-04
   9300      7.39e+00    7.63e+00      4.94e-04    1.74e-02      3.02e-01    3.11e-01    6.0e-04
   9400      7.93e+00    8.21e+00      8.49e-03    1.17e-02      3.24e-01    3.35e-01    6.0e-04
   9500      7.50e+00    7.93e+00      2.37e-02    2.61e-02      3.06e-01    3.23e-01    6.0e-04
   9600      7.92e+00    7.85e+00      1.06e-02    1.03e-02      3.23e-01    3.21e-01    6.0e-04
   9700      8.50e+00    8.06e+00      2.04e-02    4.06e-03      3.47e-01    3.29e-01    6.0e-04
   9800      8.17e+00    7.27e+00      5.80e-02    2.85e-02      3.31e-01    2.96e-01    6.0e-04
   9900      7.61e+00    8.17e+00      8.45e-02    7.88e-02      3.03e-01    3.28e-01    6.0e-04
  10000      5.68e+00    5.40e+00      5.01e-03    2.51e-03      3.00e-01    2.85e-01    3.6e-04
  10100      5.81e+00    6.20e+00      1.64e-02    1.17e-02      3.06e-01    3.27e-01    3.6e-04
  10200      6.65e+00    5.54e+00      2.72e-02    2.12e-03      3.49e-01    2.92e-01    3.6e-04
  10300      6.69e+00    6.10e+00      2.21e-02    2.41e-03      3.52e-01    3.22e-01    3.6e-04
  10400      5.64e+00    5.96e+00      5.79e-03    8.58e-03      2.98e-01    3.14e-01    3.6e-04
  10500      5.77e+00    5.53e+00      6.00e-03    4.20e-03      3.04e-01    2.92e-01    3.6e-04
  10600      6.14e+00    5.46e+00      6.08e-03    2.39e-03      3.24e-01    2.88e-01    3.6e-04
  10700      6.33e+00    6.26e+00      3.51e-02    3.32e-02      3.31e-01    3.28e-01    3.6e-04
  10800      6.05e+00    5.72e+00      1.95e-02    2.87e-02      3.18e-01    3.00e-01    3.6e-04
  10900      6.59e+00    6.15e+00      2.01e-02    3.59e-04      3.46e-01    3.25e-01    3.6e-04
  11000      6.51e+00    6.18e+00      2.07e-02    1.05e-02      3.43e-01    3.26e-01    3.6e-04
  11100      5.67e+00    6.19e+00      1.78e-02    8.12e-03      2.98e-01    3.26e-01    3.6e-04
  11200      6.37e+00    6.38e+00      1.96e-02    4.16e-02      3.35e-01    3.32e-01    3.6e-04
  11300      5.95e+00    6.17e+00      1.87e-02    1.66e-02      3.13e-01    3.25e-01    3.6e-04
  11400      6.08e+00    5.47e+00      1.19e-02    7.57e-03      3.20e-01    2.89e-01    3.6e-04
  11500      6.19e+00    5.99e+00      8.74e-04    3.69e-03      3.26e-01    3.16e-01    3.6e-04
  11600      6.08e+00    6.13e+00      2.27e-03    1.19e-03      3.21e-01    3.23e-01    3.6e-04
  11700      6.01e+00    6.34e+00      2.00e-02    2.16e-02      3.16e-01    3.34e-01    3.6e-04
  11800      6.09e+00    5.36e+00      1.16e-02    2.07e-03      3.21e-01    2.83e-01    3.6e-04
  11900      6.14e+00    6.02e+00      4.22e-03    9.34e-04      3.24e-01    3.18e-01    3.6e-04
  12000      5.67e+00    5.50e+00      3.04e-03    1.82e-03      2.99e-01    2.90e-01    3.6e-04
  12100      6.68e+00    5.45e+00      3.61e-02    1.11e-02      3.49e-01    2.87e-01    3.6e-04
  12200      5.71e+00    5.40e+00      3.76e-03    1.64e-03      3.01e-01    2.85e-01    3.6e-04
  12300      5.66e+00    5.52e+00      8.75e-03    9.56e-03      2.98e-01    2.91e-01    3.6e-04
  12400      6.22e+00    5.44e+00      3.79e-02    3.03e-02      3.25e-01    2.84e-01    3.6e-04
  12500      6.66e+00    6.18e+00      2.43e-02    3.79e-03      3.50e-01    3.26e-01    3.6e-04
  12600      5.78e+00    5.53e+00      3.49e-02    3.47e-02      3.01e-01    2.88e-01    3.6e-04
  12700      5.96e+00    5.48e+00      4.24e-03    2.70e-02      3.14e-01    2.87e-01    3.6e-04
  12800      5.93e+00    6.11e+00      1.47e-02    1.35e-02      3.12e-01    3.22e-01    3.6e-04
  12900      6.21e+00    6.09e+00      1.63e-02    1.23e-02      3.27e-01    3.21e-01    3.6e-04
  13000      6.18e+00    6.09e+00      4.17e-02    1.81e-02      3.21e-01    3.21e-01    3.6e-04
  13100      5.94e+00    5.32e+00      2.88e-03    6.63e-03      3.14e-01    2.81e-01    3.6e-04
  13200      6.59e+00    5.53e+00      4.48e-02    1.67e-02      3.42e-01    2.91e-01    3.6e-04
  13300      6.04e+00    5.56e+00      2.99e-02    3.63e-02      3.16e-01    2.90e-01    3.6e-04
  13400      6.01e+00    5.67e+00      7.27e-03    1.42e-02      3.17e-01    2.99e-01    3.6e-04
  13500      6.68e+00    5.35e+00      1.06e-02    1.25e-02      3.52e-01    2.82e-01    3.6e-04
  13600      6.01e+00    5.92e+00      9.03e-03    1.12e-02      3.17e-01    3.12e-01    3.6e-04
  13700      6.02e+00    6.09e+00      6.81e-03    9.87e-03      3.18e-01    3.21e-01    3.6e-04
  13800      5.96e+00    5.45e+00      2.08e-03    5.23e-03      3.15e-01    2.87e-01    3.6e-04
  13900      6.70e+00    6.10e+00      5.58e-02    2.03e-02      3.45e-01    3.21e-01    3.6e-04
  14000      5.99e+00    5.40e+00      1.31e-02    3.23e-02      3.16e-01    2.82e-01    3.6e-04
  14100      5.92e+00    5.77e+00      1.22e-02    1.19e-02      3.12e-01    3.04e-01    3.6e-04
  14200      6.55e+00    5.44e+00      3.26e-02    3.05e-03      3.43e-01    2.87e-01    3.6e-04
  14300      5.60e+00    6.08e+00      1.39e-02    1.21e-02      2.95e-01    3.21e-01    3.6e-04
  14400      5.88e+00    5.40e+00      6.50e-03    9.96e-03      3.10e-01    2.85e-01    3.6e-04
  14500      5.76e+00    5.97e+00      6.53e-03    8.48e-04      3.04e-01    3.15e-01    3.6e-04
  14600      5.78e+00    6.08e+00      5.78e-03    1.84e-03      3.05e-01    3.21e-01    3.6e-04
  14700      6.18e+00    5.43e+00      2.80e-02    9.06e-03      3.24e-01    2.86e-01    3.6e-04
  14800      5.53e+00    6.02e+00      4.94e-03    5.35e-03      2.92e-01    3.18e-01    3.6e-04
  14900      5.93e+00    5.60e+00      1.02e-02    1.57e-02      3.13e-01    2.95e-01    3.6e-04
  15000      5.05e+00    4.97e+00      8.93e-02    8.86e-02      2.99e-01    2.93e-01    2.1e-04
  15100      4.72e+00    4.73e+00      8.04e-03    8.06e-03      3.21e-01    3.22e-01    2.1e-04
  15200      4.44e+00    4.70e+00      1.35e-02    1.96e-02      3.01e-01    3.18e-01    2.1e-04
  15300      4.45e+00    4.09e+00      3.57e-03    1.79e-03      3.03e-01    2.79e-01    2.1e-04
  15400      4.33e+00    4.70e+00      1.11e-02    5.96e-03      2.94e-01    3.20e-01    2.1e-04
  15500      4.78e+00    4.71e+00      8.56e-03    8.74e-03      3.25e-01    3.20e-01    2.1e-04
  15600      4.31e+00    4.68e+00      2.42e-03    1.32e-03      2.94e-01    3.19e-01    2.1e-04
  15700      4.78e+00    4.18e+00      3.93e-02    3.25e-02      3.17e-01    2.78e-01    2.1e-04
  15800      4.41e+00    4.20e+00      1.59e-02    1.37e-02      2.99e-01    2.85e-01    2.1e-04
  15900      4.51e+00    4.77e+00      3.60e-02    3.10e-02      3.00e-01    3.20e-01    2.1e-04
  16000      4.28e+00    4.24e+00      4.43e-04    5.38e-03      2.91e-01    2.88e-01    2.1e-04
  16100      4.45e+00    4.50e+00      5.13e-03    9.00e-03      3.03e-01    3.06e-01    2.1e-04
  16200      4.48e+00    4.16e+00      1.84e-02    1.70e-02      3.04e-01    2.81e-01    2.1e-04
  16300      5.14e+00    4.60e+00      4.41e-02    4.43e-03      3.40e-01    3.13e-01    2.1e-04
  16400      4.39e+00    4.67e+00      9.10e-03    1.43e-02      2.98e-01    3.17e-01    2.1e-04
  16500      4.34e+00    4.22e+00      2.68e-02    2.83e-02      2.91e-01    2.82e-01    2.1e-04
  16600      4.59e+00    4.29e+00      4.64e-03    9.91e-03      3.13e-01    2.92e-01    2.1e-04
  16700      5.11e+00    4.22e+00      2.32e-02    1.98e-03      3.46e-01    2.87e-01    2.1e-04
  16800      4.72e+00    4.50e+00      2.41e-03    4.27e-03      3.22e-01    3.07e-01    2.1e-04
  16900      4.82e+00    4.26e+00      2.24e-02    1.80e-02      3.26e-01    2.88e-01    2.1e-04
  17000      5.08e+00    4.17e+00      2.69e-02    1.40e-03      3.42e-01    2.84e-01    2.1e-04
  17100      4.28e+00    4.17e+00      3.47e-03    3.87e-03      2.91e-01    2.84e-01    2.1e-04
  17200      4.36e+00    4.24e+00      9.86e-03    6.17e-03      2.97e-01    2.89e-01    2.1e-04
  17300      5.11e+00    4.14e+00      1.87e-02    7.97e-03      3.46e-01    2.82e-01    2.1e-04
  17400      4.58e+00    4.63e+00      1.27e-02    1.15e-02      3.11e-01    3.15e-01    2.1e-04
  17500      4.57e+00    4.66e+00      2.74e-02    1.06e-02      3.07e-01    3.17e-01    2.1e-04
  17600      5.02e+00    4.57e+00      2.61e-02    1.06e-03      3.38e-01    3.11e-01    2.1e-04
  17700      4.75e+00    4.34e+00      4.67e-03    5.92e-03      3.24e-01    2.96e-01    2.1e-04
  17800      4.57e+00    4.72e+00      4.90e-02    2.50e-02      2.97e-01    3.18e-01    2.1e-04
  17900      4.42e+00    4.66e+00      1.55e-02    1.00e-02      2.99e-01    3.17e-01    2.1e-04
  18000      4.58e+00    4.58e+00      8.91e-03    1.25e-02      3.12e-01    3.11e-01    2.1e-04
  18100      4.43e+00    4.70e+00      4.65e-03    2.35e-03      3.02e-01    3.20e-01    2.1e-04
  18200      4.46e+00    4.70e+00      2.94e-02    2.10e-02      2.99e-01    3.17e-01    2.1e-04
  18300      4.95e+00    4.32e+00      1.96e-02    1.27e-02      3.35e-01    2.93e-01    2.1e-04
  18400      4.71e+00    4.63e+00      1.12e-02    1.15e-02      3.20e-01    3.15e-01    2.1e-04
  18500      5.03e+00    4.27e+00      1.29e-02    1.16e-02      3.42e-01    2.90e-01    2.1e-04
  18600      4.36e+00    4.30e+00      2.85e-02    2.62e-02      2.92e-01    2.89e-01    2.1e-04
  18700      4.57e+00    4.65e+00      1.55e-03    3.45e-03      3.11e-01    3.17e-01    2.1e-04
  18800      4.30e+00    4.59e+00      1.39e-03    3.83e-03      2.93e-01    3.12e-01    2.1e-04
  18900      4.79e+00    4.67e+00      1.64e-02    1.89e-02      3.25e-01    3.16e-01    2.1e-04
  19000      5.12e+00    4.84e+00      2.78e-02    3.42e-02      3.45e-01    3.23e-01    2.1e-04
