Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.7000         -657.083     -661.125        4.041   300.6
2.7500         -656.777     -661.019        4.242   315.6
2.8000         -657.195     -661.331        4.136   307.7
2.8500         -656.617     -660.885        4.268   317.5
2.9000         -656.967     -660.890        3.924   291.9
2.9500         -656.199     -660.772        4.572   340.1
3.0000         -656.536     -660.618        4.082   303.6
3.0500         -656.739     -660.467        3.728   277.3
3.1000         -656.758     -661.187        4.429   329.4
3.1500         -656.270     -660.719        4.448   330.9
3.2000         -655.623     -660.581        4.958   368.8
3.2500         -656.716     -661.047        4.331   322.2
3.3000         -656.573     -660.206        3.633   270.3
3.3500         -656.607     -660.516        3.910   290.8
3.4000         -656.388     -660.407        4.019   299.0
3.4500         -656.750     -661.123        4.373   325.3
3.5000         -656.519     -660.688        4.169   310.1
3.5500         -656.116     -660.977        4.862   361.7
3.6000         -656.142     -660.167        4.024   299.4
3.6500         -656.356     -660.576        4.219   313.9
3.7000         -655.982     -660.227        4.245   315.8
3.7500         -655.966     -660.460        4.495   334.3
3.8000         -655.787     -660.013        4.226   314.3
3.8500         -656.340     -660.315        3.974   295.7
3.9000         -656.408     -660.450        4.042   300.7
3.9500         -656.479     -661.071        4.592   341.6
4.0000         -656.442     -660.708        4.266   317.3
4.0500         -657.103     -660.948        3.845   286.0
4.1000         -657.191     -661.171        3.980   296.1
4.1500         -657.383     -661.017        3.635   270.4
4.2000         -657.011     -661.218        4.207   312.9
4.2500         -656.818     -660.961        4.143   308.2
4.3000         -656.309     -660.459        4.150   308.7
4.3500         -656.283     -660.843        4.560   339.2
4.4000         -656.417     -660.797        4.380   325.8
4.4500         -656.626     -660.907        4.282   318.5
4.5000         -657.356     -661.305        3.949   293.7
4.5500         -657.686     -660.998        3.313   246.4
4.6000         -657.396     -661.376        3.980   296.1
4.6500         -656.662     -660.818        4.156   309.2
4.7000         -656.781     -660.931        4.150   308.7
4.7500         -656.885     -660.752        3.867   287.7
4.8000         -657.050     -660.600        3.549   264.0
4.8500         -656.940     -661.030        4.090   304.2
4.9000         -657.392     -661.423        4.031   299.9
4.9500         -657.453     -661.162        3.709   275.9
5.0000         -656.794     -661.262        4.469   332.4
5.0500         -656.746     -661.012        4.266   317.4
5.1000         -657.097     -661.010        3.912   291.0
5.1500         -657.294     -660.903        3.609   268.5
5.2000         -657.808     -661.111        3.303   245.7
5.2500         -657.645     -660.835        3.189   237.2
5.3000         -658.029     -661.877        3.849   286.3
5.3500         -657.148     -660.957        3.809   283.3
5.4000         -656.837     -660.921        4.084   303.8
5.4500         -656.537     -660.604        4.067   302.6
5.5000         -657.194     -660.859        3.664   272.6
5.5500         -656.529     -660.484        3.956   294.3
5.6000         -656.018     -660.511        4.493   334.2
5.6500         -656.048     -660.297        4.249   316.1
5.7000         -656.575     -660.790        4.215   313.6
5.7500         -656.844     -660.535        3.692   274.6
5.8000         -656.879     -661.024        4.145   308.3
5.8500         -656.232     -660.832        4.600   342.2
5.9000         -656.013     -660.452        4.439   330.2
5.9500         -656.273     -660.682        4.410   328.0
6.0000         -656.951     -660.563        3.612   268.7
6.0500         -656.208     -660.586        4.378   325.7
6.1000         -655.644     -659.707        4.062   302.2
6.1500         -656.013     -660.482        4.470   332.5
6.2000         -655.743     -660.151        4.408   327.9
6.2500         -656.180     -660.542        4.363   324.5
6.3000         -655.839     -660.032        4.193   311.9
6.3500         -655.922     -660.600        4.678   348.0
6.4000         -656.757     -660.734        3.977   295.8
6.4500         -656.389     -660.830        4.441   330.4
6.5000         -656.613     -660.598        3.985   296.4
6.5500         -656.341     -660.389        4.049   301.2
6.6000         -656.293     -660.648        4.355   324.0
6.6500         -656.937     -660.632        3.695   274.8
6.7000         -657.072     -661.155        4.083   303.7
6.7500         -657.556     -661.430        3.874   288.1
6.8000         -657.096     -660.809        3.713   276.2
6.8500         -656.990     -661.405        4.416   328.5
6.9000         -657.069     -661.295        4.226   314.4
6.9500         -656.873     -661.130        4.257   316.7
7.0000         -656.757     -660.592        3.835   285.3
7.0500         -655.801     -660.462        4.661   346.7
7.1000         -655.467     -660.084        4.617   343.5
7.1500         -655.911     -660.262        4.351   323.7
7.2000         -656.108     -660.417        4.310   320.6
7.2500         -656.070     -660.882        4.812   357.9
7.3000         -655.978     -660.436        4.457   331.6
7.3500         -655.941     -660.802        4.861   361.6
7.4000         -656.321     -660.388        4.067   302.6
7.4500         -656.715     -660.881        4.165   309.8
7.5000         -656.330     -660.864        4.533   337.2
7.5500         -657.055     -661.420        4.365   324.7
7.6000         -656.735     -660.961        4.225   314.3
7.6500         -656.667     -660.803        4.136   307.7
7.7000         -656.954     -660.673        3.718   276.6
7.7500         -656.727     -661.015        4.288   318.9
7.8000         -656.756     -661.322        4.566   339.7
7.8500         -656.656     -661.003        4.346   323.3
7.9000         -656.837     -660.978        4.141   308.0
7.9500         -656.965     -661.444        4.478   333.1
8.0000         -656.848     -660.740        3.892   289.5
8.0500         -657.500     -661.262        3.763   279.9
8.1000         -657.218     -661.249        4.031   299.8
8.1500         -657.016     -661.218        4.202   312.6
8.2000         -656.910     -660.551        3.641   270.8
8.2500         -656.941     -661.021        4.079   303.4
8.3000         -657.106     -661.562        4.457   331.5
8.3500         -657.104     -661.205        4.101   305.1
8.4000         -656.555     -661.008        4.454   331.3
8.4500         -656.141     -660.533        4.392   326.7
8.5000         -656.142     -660.594        4.452   331.1
8.5500         -656.092     -660.750        4.658   346.5
8.6000         -656.487     -660.797        4.310   320.6
8.6500         -656.256     -660.541        4.286   318.8
8.7000         -656.245     -660.590        4.346   323.3
8.7500         -656.696     -660.777        4.081   303.6
8.8000         -656.573     -660.911        4.338   322.7
8.8500         -657.424     -661.013        3.590   267.0
8.9000         -656.856     -661.023        4.167   310.0
8.9500         -656.945     -660.852        3.907   290.6
9.0000         -656.756     -660.944        4.187   311.5
9.0500         -656.515     -660.816        4.302   320.0
9.1000         -656.977     -661.240        4.264   317.2
9.1500         -657.004     -661.024        4.020   299.0
9.2000         -658.016     -661.663        3.647   271.3
9.2500         -657.667     -660.998        3.331   247.8
9.3000         -657.384     -661.052        3.667   272.8
9.3500         -657.464     -661.085        3.620   269.3
9.4000         -657.466     -661.256        3.790   281.9
9.4500         -657.438     -661.810        4.372   325.2
9.5000         -657.264     -661.100        3.836   285.3
9.5500         -657.129     -661.366        4.237   315.2
9.6000         -657.672     -661.405        3.732   277.6
9.6500         -657.531     -661.383        3.852   286.5
9.7000         -657.333     -661.184        3.851   286.5
9.7500         -657.011     -661.253        4.242   315.5
9.8000         -657.360     -661.010        3.650   271.5
9.8500         -657.389     -661.231        3.842   285.8
9.9000         -656.804     -661.101        4.297   319.7
9.9500         -657.157     -660.797        3.641   270.8
10.0000        -657.025     -661.007        3.983   296.3
10.0500        -656.247     -660.678        4.431   329.6
10.1000        -655.408     -660.243        4.835   359.7
10.1500        -656.019     -660.064        4.045   300.9
10.2000        -656.090     -660.475        4.385   326.2
10.2500        -656.452     -660.371        3.919   291.6
10.3000        -656.100     -660.457        4.357   324.1
10.3500        -655.697     -660.047        4.350   323.6
10.4000        -655.920     -660.000        4.080   303.5
10.4500        -656.237     -659.968        3.731   277.6
10.5000        -656.598     -660.764        4.166   309.9
10.5500        -656.499     -660.732        4.233   314.8
10.6000        -656.980     -661.255        4.276   318.1
10.6500        -656.929     -660.808        3.879   288.6
10.7000        -657.221     -661.591        4.370   325.1
10.7500        -657.102     -660.894        3.792   282.1
10.8000        -657.468     -661.281        3.813   283.7
10.8500        -656.771     -660.793        4.022   299.2
10.9000        -657.211     -661.358        4.147   308.5
10.9500        -657.448     -661.372        3.924   291.9
11.0000        -657.544     -661.196        3.652   271.7
11.0500        -657.241     -661.259        4.018   298.9
11.1000        -657.549     -661.692        4.143   308.2
11.1500        -657.596     -661.086        3.490   259.6
11.2000        -657.035     -661.223        4.188   311.5
11.2500        -657.204     -660.865        3.661   272.3
11.3000        -657.366     -661.274        3.908   290.7
11.3500        -657.658     -661.323        3.665   272.6
11.4000        -657.741     -661.017        3.276   243.7
11.4500        -657.642     -661.727        4.085   303.9
11.5000        -657.283     -661.232        3.950   293.8
11.5500        -657.230     -661.446        4.215   313.6
11.6000        -656.700     -660.944        4.245   315.7
11.6500        -655.981     -660.930        4.949   368.2
11.7000        -655.890     -660.670        4.779   355.5
11.7500        -656.310     -660.786        4.476   333.0
11.8000        -656.751     -660.846        4.095   304.6
11.8500        -656.922     -660.687        3.765   280.0
11.9000        -657.145     -661.256        4.111   305.8
11.9500        -657.209     -660.990        3.781   281.2
12.0000        -657.218     -661.071        3.852   286.6
12.0500        -657.377     -661.436        4.059   301.9
12.1000        -657.216     -661.407        4.191   311.8
12.1500        -656.590     -661.209        4.619   343.6
12.2000        -656.520     -660.687        4.168   310.0
12.2500        -656.126     -660.555        4.428   329.4
12.3000        -656.292     -660.466        4.175   310.5
12.3500        -656.474     -660.976        4.503   334.9
12.4000        -656.642     -661.121        4.479   333.2
12.4500        -656.941     -661.023        4.082   303.6
12.5000        -656.636     -660.468        3.832   285.1
12.5500        -656.229     -660.756        4.527   336.7
12.6000        -655.639     -660.503        4.865   361.9
12.6500        -656.427     -660.835        4.407   327.8
12.7000        -657.107     -661.130        4.023   299.2
12.7500        -656.989     -661.094        4.105   305.3
12.8000        -656.415     -660.719        4.304   320.1
12.8500        -656.576     -661.091        4.515   335.9
12.9000        -657.375     -661.272        3.897   289.9
12.9500        -656.894     -661.051        4.158   309.3
13.0000        -656.895     -660.652        3.758   279.5
13.0500        -656.237     -660.775        4.538   337.6
